"annee","nom_com","code_commune","nom_departement","code_departement","nom_region","code_region","domaine_de_tension","prod_photovoltaïque_enedis_(mwh)","prod_eolien_enedis_(mwh)","prod_hydraulique_enedis_(mwh)","prod_bio_energie_enedis_(mwh)","prod_cogeneration_enedis_(mwh)","prod_autres_filieres_enedis_(mwh)","nom_commune"
"2017","Orléans","45234","Loiret","45","Centre-Val De Loire","24","HTA",NA,NA,NA,103876.833,27724.388,NA,"Orléans (45)"
"2015","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT > 36 kVA",0.802,NA,NA,NA,NA,NA,"Orléans (45)"
"2015","Orléans","45234","Loiret","45","Centre-Val De Loire","24","HTA",NA,NA,NA,101442.261,19054.141,NA,"Orléans (45)"
"2015","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT <= 36 kVA",263.69308864085,NA,NA,NA,NA,NA,"Orléans (45)"
"2018","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT > 36 kVA",15.1249838632028,NA,NA,NA,NA,NA,"Orléans (45)"
"2018","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT <= 36 kVA",627.762166007641,NA,NA,NA,NA,NA,"Orléans (45)"
"2016","Orléans","45234","Loiret","45","Centre-Val De Loire","24","HTA",NA,NA,NA,113121.949,21545.093,NA,"Orléans (45)"
"2016","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT > 36 kVA",3.53643390773603,NA,NA,NA,NA,NA,"Orléans (45)"
"2018","Orléans","45234","Loiret","45","Centre-Val De Loire","24","HTA",NA,NA,NA,105617.257666667,26827.7016666667,NA,"Orléans (45)"
"2014","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT > 36 kVA",20.998,NA,NA,NA,NA,NA,"Orléans (45)"
"2019","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT > 36 kVA",38.205,NA,NA,NA,NA,NA,"Orléans (45)"
"2019","Orléans","45234","Loiret","45","Centre-Val De Loire","24","HTA",NA,NA,NA,112024.31,26556.7128333333,NA,"Orléans (45)"
"2019","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT <= 36 kVA",839.039497601451,NA,NA,NA,NA,NA,"Orléans (45)"
"2016","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT <= 36 kVA",637.675963954759,NA,NA,NA,NA,NA,"Orléans (45)"
"2020","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT > 36 kVA",45.971,NA,NA,NA,NA,NA,"Orléans (45)"
"2020","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT <= 36 kVA",814.971064778816,NA,NA,NA,NA,NA,"Orléans (45)"
"2020","Orléans","45234","Loiret","45","Centre-Val De Loire","24","HTA",NA,NA,NA,105610.9905,17831.6728333333,NA,"Orléans (45)"
"2011","Paris","75056","Paris","75","Île-De-France","11","HTA",NA,NA,NA,NA,17524.636,NA,"Paris (75)"
"2011","Paris","75056","Paris","75","Île-De-France","11","BT <= 36 kVA",125.34499542544,NA,NA,NA,NA,NA,"Paris (75)"
"2014","Paris","75056","Paris","75","Île-De-France","11","BT <= 36 kVA",465.477068998682,NA,NA,NA,NA,NA,"Paris (75)"
"2012","Paris","75056","Paris","75","Île-De-France","11","HTA",NA,NA,NA,NA,14176.0966205518,NA,"Paris (75)"
"2016","Paris","75056","Paris","75","Île-De-France","11","BT > 36 kVA",351.105676783755,NA,NA,NA,497.896,NA,"Paris (75)"
"2016","Paris","75056","Paris","75","Île-De-France","11","BT <= 36 kVA",875.49828754149,NA,NA,NA,NA,NA,"Paris (75)"
"2017","Paris","75056","Paris","75","Île-De-France","11","BT <= 36 kVA",1428.294,NA,NA,NA,NA,NA,"Paris (75)"
"2017","Paris","75056","Paris","75","Île-De-France","11","HTA",364.1,NA,NA,NA,16134.017,NA,"Paris (75)"
"2012","Paris","75056","Paris","75","Île-De-France","11","BT <= 36 kVA",198.858621063436,NA,NA,NA,NA,NA,"Paris (75)"
"2012","Paris","75056","Paris","75","Île-De-France","11","BT > 36 kVA",23.2798278076465,NA,NA,NA,764.406,NA,"Paris (75)"
"2011","Paris","75056","Paris","75","Île-De-France","11","BT > 36 kVA",12.735,NA,NA,NA,736.389,NA,"Paris (75)"
"2014","Paris","75056","Paris","75","Île-De-France","11","HTA",393.011,NA,NA,NA,17445.75,NA,"Paris (75)"
"2014","Paris","75056","Paris","75","Île-De-France","11","BT > 36 kVA",231.423988130211,NA,NA,NA,715.913,NA,"Paris (75)"
"2018","Paris","75056","Paris","75","Île-De-France","11","BT > 36 kVA",749.21879484416,NA,NA,NA,416.928166666667,NA,"Paris (75)"
"2015","Paris","75056","Paris","75","Île-De-France","11","HTA",413.761,NA,NA,NA,16698.258,NA,"Paris (75)"
"2015","Paris","75056","Paris","75","Île-De-France","11","BT > 36 kVA",345.338482614472,NA,NA,NA,682.783,NA,"Paris (75)"
"2015","Paris","75056","Paris","75","Île-De-France","11","BT <= 36 kVA",595.392485966135,NA,NA,NA,NA,NA,"Paris (75)"
"2013","Paris","75056","Paris","75","Île-De-France","11","BT <= 36 kVA",272.002290338875,NA,NA,NA,NA,NA,"Paris (75)"
"2013","Paris","75056","Paris","75","Île-De-France","11","BT > 36 kVA",207.724019920212,NA,NA,NA,616.599,NA,"Paris (75)"
"2013","Paris","75056","Paris","75","Île-De-France","11","HTA",383.247915308667,NA,NA,NA,16767.351,NA,"Paris (75)"
"2018","Paris","75056","Paris","75","Île-De-France","11","BT <= 36 kVA",1038.67889830269,NA,NA,NA,NA,NA,"Paris (75)"
"2017","Paris","75056","Paris","75","Île-De-France","11","BT > 36 kVA",292.368,NA,NA,NA,656.679,NA,"Paris (75)"
"2016","Paris","75056","Paris","75","Île-De-France","11","HTA",305.816,NA,NA,NA,14680.714,NA,"Paris (75)"
"2018","Paris","75056","Paris","75","Île-De-France","11","HTA",605.682833333333,NA,NA,NA,18197.5258333333,NA,"Paris (75)"
"2019","Paris","75056","Paris","75","Île-De-France","11","HTA",631.713260617668,NA,NA,NA,17911.5645,NA,"Paris (75)"
"2019","Paris","75056","Paris","75","Île-De-France","11","BT > 36 kVA",763.456166666667,NA,NA,NA,747.867,NA,"Paris (75)"
"2019","Paris","75056","Paris","75","Île-De-France","11","BT <= 36 kVA",1021.88816162411,NA,NA,NA,NA,NA,"Paris (75)"
"2020","Paris","75056","Paris","75","Île-De-France","11","BT > 36 kVA",872.683166666667,NA,NA,NA,1366.36433333333,NA,"Paris (75)"
"2020","Paris","75056","Paris","75","Île-De-France","11","BT <= 36 kVA",1052.43272752896,NA,NA,NA,NA,NA,"Paris (75)"
"2020","Paris","75056","Paris","75","Île-De-France","11","HTA",933.037666666667,NA,NA,NA,14948.0523333333,NA,"Paris (75)"
"2015","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","HTA",18478.5138333333,NA,NA,NA,NA,NA,"Perpignan (66)"
"2015","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT > 36 kVA",12963.0678203324,NA,NA,NA,NA,NA,"Perpignan (66)"
"2014","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","HTA",16191.555,NA,NA,NA,NA,NA,"Perpignan (66)"
"2012","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","HTA",14952.2525589861,NA,NA,NA,NA,NA,"Perpignan (66)"
"2012","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT <= 36 kVA",1088.29314238543,NA,NA,NA,NA,NA,"Perpignan (66)"
"2013","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","HTA",15337.2328924394,NA,NA,NA,NA,NA,"Perpignan (66)"
"2011","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT <= 36 kVA",1004.84312859421,NA,NA,NA,NA,NA,"Perpignan (66)"
"2011","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT > 36 kVA",2691.92926214971,NA,NA,NA,NA,NA,"Perpignan (66)"
"2011","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","HTA",10677.1223990374,NA,NA,NA,NA,NA,"Perpignan (66)"
"2013","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT <= 36 kVA",1141.49412014416,NA,NA,NA,NA,NA,"Perpignan (66)"
"2013","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT > 36 kVA",6660.07003170735,NA,NA,NA,NA,NA,"Perpignan (66)"
"2017","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT > 36 kVA",16025.317,NA,NA,NA,NA,NA,"Perpignan (66)"
"2017","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT <= 36 kVA",1784.471,NA,NA,NA,NA,NA,"Perpignan (66)"
"2012","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT > 36 kVA",5772.14750261272,NA,NA,NA,NA,NA,"Perpignan (66)"
"2014","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT <= 36 kVA",1340.12812276021,NA,NA,NA,NA,NA,"Perpignan (66)"
"2014","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT > 36 kVA",8490.70432827021,NA,NA,NA,NA,NA,"Perpignan (66)"
"2018","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT <= 36 kVA",2626.24603412436,NA,NA,NA,NA,NA,"Perpignan (66)"
"2016","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT <= 36 kVA",1698.27450987656,NA,NA,NA,NA,NA,"Perpignan (66)"
"2015","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT <= 36 kVA",1566.51466178752,NA,NA,NA,NA,NA,"Perpignan (66)"
"2017","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","HTA",23327.638,NA,NA,NA,NA,NA,"Perpignan (66)"
"2018","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT > 36 kVA",18597.0362479491,NA,NA,NA,NA,NA,"Perpignan (66)"
"2019","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT <= 36 kVA",2683.90625336245,NA,NA,NA,NA,NA,"Perpignan (66)"
"2019","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT > 36 kVA",19399.7327393269,NA,NA,NA,NA,NA,"Perpignan (66)"
"2018","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","HTA",22165.3946666667,NA,NA,NA,NA,NA,"Perpignan (66)"
"2019","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","HTA",24790.3405005,NA,NA,NA,NA,NA,"Perpignan (66)"
"2016","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","HTA",22207.796,NA,NA,NA,NA,NA,"Perpignan (66)"
"2020","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT > 36 kVA",18120.5375,NA,NA,NA,NA,NA,"Perpignan (66)"
"2020","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT <= 36 kVA",2716.51199217246,NA,NA,NA,NA,NA,"Perpignan (66)"
"2016","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","BT > 36 kVA",14643.9091328425,NA,NA,NA,NA,NA,"Perpignan (66)"
"2020","Perpignan","66136","Pyrénées-Orientales","66","Occitanie","76","HTA",25642.7311666667,NA,NA,NA,NA,NA,"Perpignan (66)"
"2014","Reims","51454","Marne","51","Grand-Est","44","BT > 36 kVA",12.5417621146781,NA,63.4447246972113,NA,NA,NA,"Reims (51)"
"2014","Reims","51454","Marne","51","Grand-Est","44","BT <= 36 kVA",231.773583883031,NA,NA,NA,NA,NA,"Reims (51)"
"2013","Reims","51454","Marne","51","Grand-Est","44","BT > 36 kVA",53.0841593088341,NA,180.098838153366,NA,NA,NA,"Reims (51)"
"2015","Reims","51454","Marne","51","Grand-Est","44","HTA",NA,NA,NA,NA,11807.1373333333,NA,"Reims (51)"
"2011","Reims","51454","Marne","51","Grand-Est","44","BT > 36 kVA",NA,NA,120.204366402924,NA,NA,NA,"Reims (51)"
"2011","Reims","51454","Marne","51","Grand-Est","44","BT <= 36 kVA",119.853090421241,NA,NA,NA,NA,NA,"Reims (51)"
"2011","Reims","51454","Marne","51","Grand-Est","44","HTA",NA,NA,NA,NA,10706.987,NA,"Reims (51)"
"2016","Reims","51454","Marne","51","Grand-Est","44","BT <= 36 kVA",272.574164680604,NA,NA,NA,NA,NA,"Reims (51)"
"2016","Reims","51454","Marne","51","Grand-Est","44","HTA",NA,NA,NA,NA,16300.4762815505,NA,"Reims (51)"
"2012","Reims","51454","Marne","51","Grand-Est","44","BT <= 36 kVA",150.095839628665,NA,NA,NA,NA,NA,"Reims (51)"
"2012","Reims","51454","Marne","51","Grand-Est","44","BT > 36 kVA",NA,NA,146.908038094544,NA,NA,NA,"Reims (51)"
"2012","Reims","51454","Marne","51","Grand-Est","44","HTA",NA,NA,NA,NA,10772.446,NA,"Reims (51)"
"2017","Reims","51454","Marne","51","Grand-Est","44","BT > 36 kVA",240.951,NA,77.808,NA,NA,NA,"Reims (51)"
"2017","Reims","51454","Marne","51","Grand-Est","44","BT <= 36 kVA",291.695,NA,NA,NA,NA,NA,"Reims (51)"
"2013","Reims","51454","Marne","51","Grand-Est","44","HTA",NA,NA,NA,NA,10720.032,NA,"Reims (51)"
"2013","Reims","51454","Marne","51","Grand-Est","44","BT <= 36 kVA",198.562220356399,NA,NA,NA,NA,NA,"Reims (51)"
"2014","Reims","51454","Marne","51","Grand-Est","44","HTA",NA,NA,NA,NA,10483.345,NA,"Reims (51)"
"2018","Reims","51454","Marne","51","Grand-Est","44","HTA",NA,NA,NA,NA,18466.0323333333,NA,"Reims (51)"
"2018","Reims","51454","Marne","51","Grand-Est","44","BT > 36 kVA",270.242347404007,NA,113.317253670697,NA,NA,NA,"Reims (51)"
"2015","Reims","51454","Marne","51","Grand-Est","44","BT > 36 kVA",270.639692448544,NA,112.779810735507,NA,NA,NA,"Reims (51)"
"2015","Reims","51454","Marne","51","Grand-Est","44","BT <= 36 kVA",286.171156354427,NA,NA,NA,NA,NA,"Reims (51)"
"2016","Reims","51454","Marne","51","Grand-Est","44","BT > 36 kVA",222.900108309698,NA,135.500800070603,NA,NA,NA,"Reims (51)"
"2019","Reims","51454","Marne","51","Grand-Est","44","HTA",NA,NA,NA,NA,18590.3785,NA,"Reims (51)"
"2019","Reims","51454","Marne","51","Grand-Est","44","BT <= 36 kVA",346.245634132834,NA,NA,NA,NA,NA,"Reims (51)"
"2017","Reims","51454","Marne","51","Grand-Est","44","HTA",NA,NA,NA,NA,20269.907,NA,"Reims (51)"
"2018","Reims","51454","Marne","51","Grand-Est","44","BT <= 36 kVA",328.489270416331,NA,NA,NA,NA,NA,"Reims (51)"
"2019","Reims","51454","Marne","51","Grand-Est","44","BT > 36 kVA",261.82,NA,73.047,NA,NA,NA,"Reims (51)"
"2020","Reims","51454","Marne","51","Grand-Est","44","BT > 36 kVA",336.083833333333,NA,NA,NA,NA,NA,"Reims (51)"
"2020","Reims","51454","Marne","51","Grand-Est","44","BT <= 36 kVA",390.178193977297,NA,NA,NA,NA,NA,"Reims (51)"
"2020","Reims","51454","Marne","51","Grand-Est","44","HTA",48.185,NA,119.561,3282.75466666667,18290.67,NA,"Reims (51)"
"2013","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT <= 36 kVA",389.559399458531,NA,NA,NA,NA,NA,"Rennes (35)"
"2013","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","HTA",NA,NA,NA,52429.4548618663,21784.094,59.109,"Rennes (35)"
"2013","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT > 36 kVA",78.8152625353113,NA,NA,NA,NA,NA,"Rennes (35)"
"2014","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","HTA",NA,NA,NA,94277.572,21248.5514837109,96.013,"Rennes (35)"
"2014","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT <= 36 kVA",441.501970174049,NA,NA,NA,NA,NA,"Rennes (35)"
"2015","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","HTA",NA,NA,NA,93909.959,20544.709,114.651,"Rennes (35)"
"2015","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT <= 36 kVA",521.057900988579,NA,NA,NA,NA,NA,"Rennes (35)"
"2012","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","HTA",NA,NA,NA,21192.759,44419.9778213161,332.397,"Rennes (35)"
"2012","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT <= 36 kVA",287.201671396542,NA,NA,NA,NA,NA,"Rennes (35)"
"2011","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","HTA",NA,NA,NA,18573.905,57828.251,193.058,"Rennes (35)"
"2011","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT <= 36 kVA",222.994432068557,NA,NA,NA,NA,NA,"Rennes (35)"
"2012","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT > 36 kVA",34.0851445069535,NA,NA,NA,NA,NA,"Rennes (35)"
"2017","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT > 36 kVA",186.55,NA,NA,NA,NA,NA,"Rennes (35)"
"2018","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT > 36 kVA",308.133484615751,NA,NA,NA,NA,NA,"Rennes (35)"
"2015","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT > 36 kVA",228.002723164114,NA,NA,NA,NA,NA,"Rennes (35)"
"2016","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT > 36 kVA",184.054924859145,NA,NA,NA,NA,NA,"Rennes (35)"
"2014","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT > 36 kVA",165.89476736827,NA,NA,NA,NA,NA,"Rennes (35)"
"2016","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","HTA",NA,NA,NA,90428.361,19382.715,50.401,"Rennes (35)"
"2016","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT <= 36 kVA",537.355692734781,NA,NA,NA,NA,NA,"Rennes (35)"
"2017","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT <= 36 kVA",582.361,NA,NA,NA,NA,NA,"Rennes (35)"
"2017","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","HTA",NA,NA,NA,87327.639,57561.408,59.978,"Rennes (35)"
"2019","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT > 36 kVA",516.855949913793,NA,NA,NA,NA,NA,"Rennes (35)"
"2018","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","HTA",NA,NA,NA,85473.837,4898.03016666667,50.9491666666667,"Rennes (35)"
"2018","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT <= 36 kVA",571.046340891262,NA,NA,NA,NA,NA,"Rennes (35)"
"2019","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","HTA",NA,NA,NA,85294.4471666667,54929.4271666667,31.7508333333333,"Rennes (35)"
"2019","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT <= 36 kVA",596.484201701767,NA,NA,NA,NA,NA,"Rennes (35)"
"2020","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT <= 36 kVA",573.349232147878,NA,NA,NA,NA,NA,"Rennes (35)"
"2020","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","HTA",106.288,NA,NA,83862.9423333333,60093.7168333333,65.6723333333333,"Rennes (35)"
"2020","Rennes","35238","Ille-Et-Vilaine","35","Bretagne","53","BT > 36 kVA",502.854,NA,NA,NA,NA,NA,"Rennes (35)"
"2013","Rouen","76540","Seine-Maritime","76","Normandie","28","BT <= 36 kVA",165.960518833956,NA,NA,NA,NA,NA,"Rouen (76)"
"2013","Rouen","76540","Seine-Maritime","76","Normandie","28","HTA",NA,NA,NA,NA,52853.35,NA,"Rouen (76)"
"2013","Rouen","76540","Seine-Maritime","76","Normandie","28","BT > 36 kVA",104.782055621569,NA,NA,NA,NA,NA,"Rouen (76)"
"2014","Rouen","76540","Seine-Maritime","76","Normandie","28","HTA",NA,NA,NA,NA,51610.806,NA,"Rouen (76)"
"2011","Rouen","76540","Seine-Maritime","76","Normandie","28","BT <= 36 kVA",69.1444484333875,NA,NA,NA,NA,NA,"Rouen (76)"
"2011","Rouen","76540","Seine-Maritime","76","Normandie","28","HTA",NA,NA,NA,NA,48490.151,NA,"Rouen (76)"
"2015","Rouen","76540","Seine-Maritime","76","Normandie","28","BT > 36 kVA",121.984158968823,NA,NA,NA,NA,NA,"Rouen (76)"
"2015","Rouen","76540","Seine-Maritime","76","Normandie","28","BT <= 36 kVA",177.795578465146,NA,NA,NA,NA,NA,"Rouen (76)"
"2015","Rouen","76540","Seine-Maritime","76","Normandie","28","HTA",NA,NA,NA,NA,52299.236,NA,"Rouen (76)"
"2016","Rouen","76540","Seine-Maritime","76","Normandie","28","BT <= 36 kVA",240.861402341002,NA,NA,NA,NA,NA,"Rouen (76)"
"2016","Rouen","76540","Seine-Maritime","76","Normandie","28","HTA",NA,NA,NA,NA,53288.269,NA,"Rouen (76)"
"2012","Rouen","76540","Seine-Maritime","76","Normandie","28","BT <= 36 kVA",87.0051820785947,NA,NA,NA,NA,NA,"Rouen (76)"
"2012","Rouen","76540","Seine-Maritime","76","Normandie","28","HTA",NA,NA,NA,NA,51597.512,NA,"Rouen (76)"
"2018","Rouen","76540","Seine-Maritime","76","Normandie","28","HTA",NA,NA,NA,NA,63945.0701666667,NA,"Rouen (76)"
"2018","Rouen","76540","Seine-Maritime","76","Normandie","28","BT > 36 kVA",121.681298301545,NA,NA,NA,NA,NA,"Rouen (76)"
"2014","Rouen","76540","Seine-Maritime","76","Normandie","28","BT <= 36 kVA",154.946752768125,NA,NA,NA,NA,NA,"Rouen (76)"
"2014","Rouen","76540","Seine-Maritime","76","Normandie","28","BT > 36 kVA",118.226289326571,NA,NA,NA,NA,NA,"Rouen (76)"
"2017","Rouen","76540","Seine-Maritime","76","Normandie","28","BT > 36 kVA",113.638,NA,NA,NA,NA,NA,"Rouen (76)"
"2017","Rouen","76540","Seine-Maritime","76","Normandie","28","BT <= 36 kVA",217.658,NA,NA,NA,NA,NA,"Rouen (76)"
"2017","Rouen","76540","Seine-Maritime","76","Normandie","28","HTA",NA,NA,NA,NA,60500.586,NA,"Rouen (76)"
"2016","Rouen","76540","Seine-Maritime","76","Normandie","28","BT > 36 kVA",113.455061457074,NA,NA,NA,NA,NA,"Rouen (76)"
"2019","Rouen","76540","Seine-Maritime","76","Normandie","28","BT > 36 kVA",119.727,NA,NA,NA,371.439833333333,NA,"Rouen (76)"
"2018","Rouen","76540","Seine-Maritime","76","Normandie","28","BT <= 36 kVA",286.343897049564,NA,NA,NA,NA,NA,"Rouen (76)"
"2019","Rouen","76540","Seine-Maritime","76","Normandie","28","HTA",NA,NA,NA,NA,61974.7,NA,"Rouen (76)"
"2019","Rouen","76540","Seine-Maritime","76","Normandie","28","BT <= 36 kVA",251.292567981841,NA,NA,NA,NA,NA,"Rouen (76)"
"2020","Rouen","76540","Seine-Maritime","76","Normandie","28","HTA",8.04841666666667,NA,NA,NA,61798.6223333333,NA,"Rouen (76)"
"2020","Rouen","76540","Seine-Maritime","76","Normandie","28","BT > 36 kVA",123.477,NA,NA,NA,261.055,NA,"Rouen (76)"
"2020","Rouen","76540","Seine-Maritime","76","Normandie","28","BT <= 36 kVA",256.822732466201,NA,NA,NA,NA,NA,"Rouen (76)"
"2013","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",79.3688548602308,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2015","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",84.8863018694724,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2012","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",NA,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2016","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",72.701928539984,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2016","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",NA,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2017","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",72.133,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2013","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",NA,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2011","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",NA,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2012","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",46.3033523469134,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2015","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",NA,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2014","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",NA,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2014","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",81.0482764818114,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2018","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",77.695584511834,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2017","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",NA,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2019","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",34.9726427121114,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2019","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",85.21,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2018","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",77.9888505410721,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2020","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",189.984,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2020","Saint-Denis","93066","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",137.958460335902,NA,NA,NA,NA,NA,"Saint-Denis (93)"
"2014","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT > 36 kVA",1068.9214198273,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2015","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",935.73628122021,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2015","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","HTA",484.549,NA,633.206142857143,NA,22532.857,2.614,"Saint-Étienne (42)"
"2015","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT > 36 kVA",1134.18936012049,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2013","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT <= 36 kVA",753.012054088723,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2013","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT > 36 kVA",866.10712087874,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
"2012","Saint-Étienne","42218","Loire","42","Auvergne-Rhône-Alpes","84","BT > 36 kVA",902.791561274637,NA,NA,NA,NA,NA,"Saint-Étienne (42)"
